player,team,position,date,round,home_away,opponent,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,xg,npxg,xag,sca,gca,passes_completed,carries,progressive_carries,goals_conceded,clean_sheet,own_goals,ball_recoveries,penalties_won,fouls,fouled,saves,penalties_saved,season,fantasy_position,fantasy_points,matchday
Aleix García,Leverkusen de,DM,2026-03-11,Round of 16,home,eng Arsenal,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Exequiel Palacios,Leverkusen de,DM,2026-03-11,Round of 16,home,eng Arsenal,81,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Ezequiél Fernández,Leverkusen de,MF,2026-03-11,Round of 16,home,eng Arsenal,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Ernest Poku,Leverkusen de,DM,2026-03-11,Round of 16,home,eng Arsenal,90,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Edmond Tapsoba,Leverkusen de,CB,2026-03-11,Round of 16,home,eng Arsenal,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,2,22
Robert Andrich,Leverkusen de,CB,2026-03-11,Round of 16,home,eng Arsenal,90,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,7,22
Jarell Quansah,Leverkusen de,CB,2026-03-11,Round of 16,home,eng Arsenal,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,2,22
Janis Blaswich,Leverkusen de,GK,2026-03-11,Round of 16,home,eng Arsenal,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2025-2026,GK,3,22
Viktor Gyökeres,eng Arsenal,FW,2026-03-11,Round of 16,away,Leverkusen de,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,FWD,2,22
Kai Havertz,eng Arsenal,"FW,MF",2026-03-11,Round of 16,away,Leverkusen de,17,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,FWD,4,22
Gabriel Martinelli,eng Arsenal,AM,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Eberechi Eze,eng Arsenal,AM,2026-03-11,Round of 16,away,Leverkusen de,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Gabriel Jesus,eng Arsenal,"FW,MF",2026-03-11,Round of 16,away,Leverkusen de,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Bukayo Saka,eng Arsenal,AM,2026-03-11,Round of 16,away,Leverkusen de,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Noni Madueke,eng Arsenal,"FW,MF",2026-03-11,Round of 16,away,Leverkusen de,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Declan Rice,eng Arsenal,DM,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Martín Zubimendi,eng Arsenal,DM,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Piero Hincapié,eng Arsenal,LB,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,2,22
Gabriel Magalhães,eng Arsenal,CB,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,2,22
William Saliba,eng Arsenal,CB,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,2,22
Jurriën Timber,eng Arsenal,RB,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,DEF,2,22
David Raya,eng Arsenal,GK,2026-03-11,Round of 16,away,Leverkusen de,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2025-2026,GK,4,22
Bradley Barcola,Paris Saint-Germain fr,FW,2026-03-11,Round of 16,home,eng Chelsea,77,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,FWD,6,22
Senny Mayulu,Paris Saint-Germain fr,MF,2026-03-11,Round of 16,home,eng Chelsea,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Ousmane Dembélé,Paris Saint-Germain fr,FW,2026-03-11,Round of 16,home,eng Chelsea,68,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,FWD,6,22
Lee Kang-in,Paris Saint-Germain fr,"FW,MF",2026-03-11,Round of 16,home,eng Chelsea,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Désiré Doué,Paris Saint-Germain fr,FW,2026-03-11,Round of 16,home,eng Chelsea,61,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,FWD,5,22
Khvicha Kvaratskhelia,Paris Saint-Germain fr,"FW,MF",2026-03-11,Round of 16,home,eng Chelsea,29,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,FWD,11,22
João Neves,Paris Saint-Germain fr,CM,2026-03-11,Round of 16,home,eng Chelsea,90,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,MID,5,22
Vitinha,Paris Saint-Germain fr,CM,2026-03-11,Round of 16,home,eng Chelsea,90,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,MID,7,22
Warren Zaïre-Emery,Paris Saint-Germain fr,CM,2026-03-11,Round of 16,home,eng Chelsea,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Lucas Hernández,Paris Saint-Germain fr,DF,2026-03-11,Round of 16,home,eng Chelsea,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,DEF,0,22
Nuno Mendes,Paris Saint-Germain fr,LB,2026-03-11,Round of 16,home,eng Chelsea,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Willian Pacho,Paris Saint-Germain fr,CB,2026-03-11,Round of 16,home,eng Chelsea,90,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,DEF,4,22
Marquinhos,Paris Saint-Germain fr,CB,2026-03-11,Round of 16,home,eng Chelsea,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Achraf Hakimi,Paris Saint-Germain fr,RB,2026-03-11,Round of 16,home,eng Chelsea,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,DEF,4,22
Matvei Safonov,Paris Saint-Germain fr,GK,2026-03-11,Round of 16,home,eng Chelsea,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2025-2026,GK,3,22
João Pedro,eng Chelsea,FW,2026-03-11,Round of 16,away,Paris Saint-Germain fr,82,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,FWD,2,22
Liam Delap,eng Chelsea,FW,2026-03-11,Round of 16,away,Paris Saint-Germain fr,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Pedro Neto,eng Chelsea,AM,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,5,22
Enzo Fernández,eng Chelsea,AM,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,10,22
Cole Palmer,eng Chelsea,AM,2026-03-11,Round of 16,away,Paris Saint-Germain fr,82,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Roméo Lavia,eng Chelsea,MF,2026-03-11,Round of 16,away,Paris Saint-Germain fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Moisés Caicedo,eng Chelsea,DM,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Reece James,eng Chelsea,DM,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Marc Cucurella,eng Chelsea,LB,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,DEF,0,22
Trevoh Chalobah,eng Chelsea,CB,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,DEF,0,22
Wesley Fofana,eng Chelsea,CB,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,DEF,0,22
Malo Gusto,eng Chelsea,RB,2026-03-11,Round of 16,away,Paris Saint-Germain fr,87,1,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Alejandro Garnacho,eng Chelsea,MF,2026-03-11,Round of 16,away,Paris Saint-Germain fr,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Filip Jørgensen,eng Chelsea,GK,2026-03-11,Round of 16,away,Paris Saint-Germain fr,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,2025-2026,GK,3,22
Jens Petter Hauge,Bodø/Glimt no,FW,2026-03-11,Round of 16,home,pt Sporting CP,90,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,FWD,5,22
Kasper Waarst Høgh,Bodø/Glimt no,FW,2026-03-11,Round of 16,home,pt Sporting CP,78,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,FWD,5,22
Andreas Helmersen,Bodø/Glimt no,FW,2026-03-11,Round of 16,home,pt Sporting CP,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Ole Didrik Blomberg,Bodø/Glimt no,FW,2026-03-11,Round of 16,home,pt Sporting CP,74,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,FWD,6,22
Isak Määttä,Bodø/Glimt no,"DF,FW",2026-03-11,Round of 16,home,pt Sporting CP,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Sondre Brunstad Fet,Bodø/Glimt no,CM,2026-03-11,Round of 16,home,pt Sporting CP,78,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,8,22
Ulrik Saltnes,Bodø/Glimt no,"DF,MF",2026-03-11,Round of 16,home,pt Sporting CP,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Patrick Berg,Bodø/Glimt no,CM,2026-03-11,Round of 16,home,pt Sporting CP,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,3,22
Håkon Evjen,Bodø/Glimt no,CM,2026-03-11,Round of 16,home,pt Sporting CP,86,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,3,22
Sondre Auklend,Bodø/Glimt no,MF,2026-03-11,Round of 16,home,pt Sporting CP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Fredrik André Bjørkan,Bodø/Glimt no,LB,2026-03-11,Round of 16,home,pt Sporting CP,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Jostein Gundersen,Bodø/Glimt no,CB,2026-03-11,Round of 16,home,pt Sporting CP,90,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,5,22
Odin Bjørtuft,Bodø/Glimt no,CB,2026-03-11,Round of 16,home,pt Sporting CP,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Fredrik Sjøvold,Bodø/Glimt no,RB,2026-03-11,Round of 16,home,pt Sporting CP,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Nikita Haikin,Bodø/Glimt no,GK,2026-03-11,Round of 16,home,pt Sporting CP,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2025-2026,GK,8,22
Luis Javier Suárez,pt Sporting CP,FW,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,FWD,2,22
Luis Guilherme,pt Sporting CP,AM,2026-03-11,Round of 16,away,Bodø/Glimt no,79,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Daniel Bragança,pt Sporting CP,MF,2026-03-11,Round of 16,away,Bodø/Glimt no,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Francisco Trincão,pt Sporting CP,AM,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Geny Catamo,pt Sporting CP,AM,2026-03-11,Round of 16,away,Bodø/Glimt no,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Souleymane Faye,pt Sporting CP,FW,2026-03-11,Round of 16,away,Bodø/Glimt no,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
João Simões,pt Sporting CP,DM,2026-03-11,Round of 16,away,Bodø/Glimt no,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Hidemasa Morita,pt Sporting CP,MF,2026-03-11,Round of 16,away,Bodø/Glimt no,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Morten Hjulmand,pt Sporting CP,DM,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Iván Fresneda,pt Sporting CP,LB,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Gonçalo Inácio,pt Sporting CP,CB,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Ousmane Diomande,pt Sporting CP,CB,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Georgios Vagiannidis,pt Sporting CP,RB,2026-03-11,Round of 16,away,Bodø/Glimt no,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Nuno Santos,pt Sporting CP,MF,2026-03-11,Round of 16,away,Bodø/Glimt no,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Rui Silva,pt Sporting CP,GK,2026-03-11,Round of 16,away,Bodø/Glimt no,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2025-2026,GK,3,22
Vinicius Júnior,Real Madrid es,FW,2026-03-11,Round of 16,home,eng Manchester City,90,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,FWD,2,22
Brahim Díaz,Real Madrid es,FW,2026-03-11,Round of 16,home,eng Manchester City,75,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,FWD,5,22
Franco Mastantuono,Real Madrid es,"FW,MF",2026-03-11,Round of 16,home,eng Manchester City,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Arda Güler,Real Madrid es,LM,2026-03-11,Round of 16,home,eng Manchester City,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,3,22
Eduardo Camavinga,Real Madrid es,"DF,MF",2026-03-11,Round of 16,home,eng Manchester City,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Aurélien Tchouaméni,Real Madrid es,CM,2026-03-11,Round of 16,home,eng Manchester City,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,3,22
Thiago Pinar,Real Madrid es,CM,2026-03-11,Round of 16,home,eng Manchester City,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,3,22
Manuel Ángel,Real Madrid es,MF,2026-03-11,Round of 16,home,eng Manchester City,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Federico Valverde,Real Madrid es,RM,2026-03-11,Round of 16,home,eng Manchester City,90,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,18,22
Ferland Mendy,Real Madrid es,LB,2026-03-11,Round of 16,home,eng Manchester City,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Fran Garcia,Real Madrid es,DF,2026-03-11,Round of 16,home,eng Manchester City,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Dean Huijsen,Real Madrid es,CB,2026-03-11,Round of 16,home,eng Manchester City,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Antonio Rüdiger,Real Madrid es,CB,2026-03-11,Round of 16,home,eng Manchester City,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Trent Alexander-Arnold,Real Madrid es,RB,2026-03-11,Round of 16,home,eng Manchester City,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,DEF,6,22
Dani Carvajal,Real Madrid es,DF,2026-03-11,Round of 16,home,eng Manchester City,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Thibaut Courtois,Real Madrid es,GK,2026-03-11,Round of 16,home,eng Manchester City,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2025-2026,GK,13,22
Erling Haaland,eng Manchester City,FW,2026-03-11,Round of 16,away,Real Madrid es,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,FWD,2,22
Omar Marmoush,eng Manchester City,"FW,MF",2026-03-11,Round of 16,away,Real Madrid es,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Antoine Semenyo,eng Manchester City,FW,2026-03-11,Round of 16,away,Real Madrid es,68,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,FWD,2,22
Rayan Cherki,eng Manchester City,"FW,MF",2026-03-11,Round of 16,away,Real Madrid es,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,FWD,1,22
Jeremy Doku,eng Manchester City,AM,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Bernardo Silva,eng Manchester City,AM,2026-03-11,Round of 16,away,Real Madrid es,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Rayan Aït-Nouri,eng Manchester City,"DF,MF",2026-03-11,Round of 16,away,Real Madrid es,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,-1,22
Sávio,eng Manchester City,AM,2026-03-11,Round of 16,away,Real Madrid es,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Tijjani Reijnders,eng Manchester City,MF,2026-03-11,Round of 16,away,Real Madrid es,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,1,22
Rodri,eng Manchester City,DM,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,MID,2,22
Nico O’Reilly,eng Manchester City,LB,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Marc Guéhi,eng Manchester City,CB,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Rúben Dias,eng Manchester City,CB,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Abdukodir Khusanov,eng Manchester City,RB,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2025-2026,DEF,1,22
Gianluigi Donnarumma,eng Manchester City,GK,2026-03-11,Round of 16,away,Real Madrid es,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2025-2026,GK,3,22
Luis Javier Suárez,Sporting CP pt,FW,2026-03-17,Round of 16,home,no Bodø/Glimt,115,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,FWD,9,23
Rafael Nel,Sporting CP pt,FW,2026-03-17,Round of 16,home,no Bodø/Glimt,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,FWD,5,23
Pedro Gonçalves,Sporting CP pt,AM,2026-03-17,Round of 16,home,no Bodø/Glimt,67,1,0,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025-2026,MID,8,23
